verkoop_productnaam,product_naam,product_groep_naam,koper_naam,eindklant_naam,is_ingepakt,handel_type,status,STICKER_AFGEDRUKT,AFLEVERDATUM,BRIEFNR,AANTAL_STUKS,bedrag,BESTELNR,BESTELDATUM,KOPER,PRODUKT,OPMERKINGNR,SORT1,SORT2,SORT3,SORT4,AANTAL_STUKS0,AANTAL_FUST,FUSTCD,STUKS_PER_FUST,PRIJS,DC,PL,STW,AFLEVERDATUM0,AFLEVERTIJD,AFLEVERLOKATIE,OPMERKING,ETIKET,HOES,STICKER,BESTELD_DOOR,INGEVOERD_DOOR,BESTELNR_BB,BESTELNR_KLANT,MUNT,ORDERNR,BRIEFNR0,REGELNR,VEILING,VERVOERDER,REGCD,BESTELNR_KOP,LL,EENH_REST,KARNR,LOCATIENR,TUIN,KARTYPE,INVOERDER,BESTELVOLGNR,BEELDV_REF,OS,BESTELTIJD,SORT5,SORT6,SORT7,SORT8,SORT9,SORT10,SK1,SK2,SK3,SK4,SK5,SK6,SK7,SK8,SK9,SK10,ARTIKEL_CD,AFLEVERLOCATIE_EAN,FE_ID,FE_VOLGNR,KEUR1,KEUR2,SRVCD_2,EENH_AFTEL,TEELTID,OPMERKING_2,STANDREG_VOLGNR,POS1,POS2,POS3,MIX_CD,VEILGROEP,STICKER_AFGEDRUKT0,BESTELLIJST_AFGEDRUKT,BESTELBON_AFGEDRUKT,EKT_VERSTUURD,KWALITEIT,DEPOT,OPM_VEILMEESTER,PRIJS_MIN,DATUM_EKT,KWEKER_ADMNR,AANTAL_RESTPLAAT,AFROEPPARTIJ,AANBODREFERENTIE,BARCODE,INKOOPPRIJS,PLAATNUMMER,KLEURCODE,TRANSPORTTIJD,RETAILORDER,VERVALLEN,VERVALLEN_DOOR,HANDMATIG_AFGEHANDELD,HANDELSREGELING_TOEGEPAST,EINDKLANTCODE,LANDCODE,SORTERINGSGROEPSVOLGNUMMER,STICKER_AUTOMATISCH_BIJWERKEN
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Hamiplant BV,CDS,False,geen_daghandel,op afroep,0,2025-03-24,,4000,5160.0,259669,2024-11-11,50283,102402,3,13,38,3,23,4000,400,410,10,1.2899999618530273,0.0,0.0,0.0,2025-03-24,10:00:00,BOX NLD,mix van 4 kleuren,ja,13 (K57)Bl,ja op pot,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,4,L,0,,0.0,11:25:01.190000,6,0,0,0,0,0,,,,,,,,,,,121-blanco-r,8714231208747,nan,nan,0,0,,nan,0,,121,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,18,,nan,0
Lily Looks - Gemengd,T. Mix 9,sixpack aziaat,Hamiplant BV,CDS,False,geen_daghandel,op afroep,0,2025-04-07,,1820,5077.7998046875,259671,2024-11-11,50283,102402,7,9,12,1,11,1820,1820,999,1,2.7899999618530273,0.0,0.0,0.0,2025-04-07,10:00:00,BOX NLD,,,,ja,,,,,,0,,,N,Eigen vervoer,229,,0.0,0.0,nan,0,0,4,L,0,,0.0,11:32:41.846000,3,0,0,0,0,0,,,,,,,,,,,229,8714231208747,0.0,0.0,0,0,,0.0,0,,229,0,0,0,0,,0,0,0,0,,,,0,,nan,0.0,1,,,,nan,,,0,0,,0,0,18,,nan,0
Az. mix kar,Tiny mix 13,13 aziaat,Hamiplant BV,CDS,False,geen_daghandel,op afroep,0,2025-07-07,,6000,7740.0,259683,2024-11-11,50283,109034,3,13,38,3,23,6000,600,410,10,1.2899999618530273,0.0,0.0,0.0,2025-07-07,10:00:00,BOX NLD,mix van 4 kleuren ,Ja,Nee,pot,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,2,L,0,,0.0,11:59:55.561000,7,0,0,0,0,0,,,,,,,,,,,121,8713783848449,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,18,,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Hamiplant BV,CDS,False,geen_daghandel,op afroep,0,2025-04-21,,9750,12577.5,259672,2024-11-11,50283,102402,3,13,38,3,23,9750,975,410,10,1.2899999618530273,0.0,0.0,0.0,2025-04-21,10:00:00,BOX NLD,mix van 4 kleuren,ja,13 (K57)Bl,ja op pot,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,4,L,0,,0.0,11:37:35.800000,6,0,0,0,0,0,,,,,,,,,,,121-blanco-r,8714231208747,nan,nan,0,0,,nan,0,,121,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,18,,nan,0
Lily Looks - Gemengd,T. Mix 9,sixpack aziaat,Hamiplant BV,CDS,False,geen_daghandel,op afroep,0,2025-04-28,,3010,8397.8994140625,259673,2024-11-11,50283,102402,7,9,12,1,11,3010,3010,999,1,2.7899999618530273,0.0,0.0,0.0,2025-04-28,10:00:00,BOX NLD,eenmalig 6 kleuren,,,ja,,,,,,0,,,N,Eigen vervoer,229,,0.0,nan,nan,0,0,4,L,0,,0.0,11:39:32.804000,3,0,0,0,0,0,,,,,,,,,,,229,8714231208747,nan,nan,0,0,,nan,0,,229,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,18,,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Hamiplant BV,CDS,False,geen_daghandel,op afroep,0,2025-05-19,,6000,7740.0,259674,2024-11-11,50283,102402,3,13,38,3,23,6000,600,410,10,1.2899999618530273,0.0,0.0,0.0,2025-05-19,10:00:00,BOX NLD,mix van 4 kleuren,ja,13 (K57)Bl,ja op pot,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,4,L,0,,0.0,11:40:58.433000,6,0,0,0,0,0,,,,,,,,,,,121-blanco-r,8714231208747,nan,nan,0,0,,nan,0,,121,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,18,,nan,0
Az. mix kar,Tiny mix 17,17 aziaat,Hamiplant BV,CDS,False,geen_daghandel,op afroep,0,2025-05-19,,7200,10944.0,259676,2024-11-11,50283,109034,3,17,40,3,23,7200,7200,800,1,1.5199999809265137,nan,nan,nan,2025-05-19,10:00:00,BOX NLD,mix van 4 kleuren ,Ja,Nee,pot,,,,,,0,,,N,Eigen vervoer,174,,nan,nan,nan,0,0,2,L,0,,0.0,11:46:50.828000,7,0,0,0,0,0,,,,,,,,,,,174,8713783848449,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,18,,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Hamiplant BV,CDS,False,geen_daghandel,op afroep,0,2025-06-09,,7000,9030.0,259677,2024-11-11,50283,102402,3,13,38,3,23,7000,700,410,10,1.2899999618530273,0.0,0.0,0.0,2025-06-09,10:00:00,BOX NLD,mix van 4 kleuren,ja,13 (K57)Bl,ja op pot,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,4,L,0,,0.0,11:49:46.179000,6,0,0,0,0,0,,,,,,,,,,,121-blanco-r,8714231208747,nan,nan,0,0,,nan,0,,121,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,18,,nan,0
Lily Looks - Gemengd,T. Mix 9,sixpack aziaat,Hamiplant BV,CDS,False,geen_daghandel,op afroep,0,2025-06-09,,2240,6249.60009765625,259678,2024-11-11,50283,102402,7,9,12,1,11,2240,2240,999,1,2.7899999618530273,0.0,0.0,0.0,2025-06-09,10:00:00,BOX NLD,,,,ja,,,,,,0,,,N,Eigen vervoer,229,,0.0,nan,nan,0,0,4,L,0,,0.0,11:51:42.956000,3,0,0,0,0,0,,,,,,,,,,,229,8714231208747,nan,nan,0,0,,nan,0,,229,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,18,,nan,0
Lily Looks - Gemengd,Tiny mix 13,13 aziaat,Hamiplant BV,CDS,False,geen_daghandel,op afroep,0,2025-06-30,,300,387.0,259680,2024-11-11,50283,102402,3,13,38,3,23,300,300,410,1,1.2899999618530273,0.0,0.0,0.0,2025-06-30,10:00:00,BOX NLD,Noord Ierland: mix layer 3 trays oranje,ja,13 (K57)Bl,ja op pot,,,,,,0,,,N,Eigen vervoer,121,,0.0,nan,nan,0,0,4,L,0,,0.0,11:52:14.179000,6,0,0,0,0,0,,,,,,,,,,,121-blanco-r,8714231208747,nan,nan,0,0,,nan,0,,121,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,18,,nan,0
Az. mix kar,Tiny mix 17,17 aziaat,Hamiplant BV,CDS,False,geen_daghandel,op afroep,0,2025-06-30,,6000,9120.0,259681,2024-11-11,50283,109034,3,17,40,3,23,6000,6000,800,1,1.5199999809265137,0.0,0.0,0.0,2025-06-30,10:00:00,BOX NLD,mix van 4 kleuren ,Ja,Nee,pot,,,,,,0,,,N,Eigen vervoer,174,,0.0,nan,nan,0,0,2,L,0,,0.0,11:52:25.209000,7,0,0,0,0,0,,,,,,,,,,,174,8713783848449,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,18,,nan,0
Az. mix kar,Tiny mix 17,17 aziaat,Hamiplant BV,CDS,False,geen_daghandel,op afroep,0,2025-06-30,,180,273.6000061035156,259682,2024-11-11,50283,109034,3,17,40,3,23,180,180,800,1,1.5199999809265137,0.0,0.0,0.0,2025-06-30,10:00:00,BOX NLD,Noord Ierland: mix layer 50% oranje,Ja,Nee,pot,,,,,,0,,,N,Eigen vervoer,174,,0.0,nan,nan,0,0,2,L,0,,0.0,11:53:39.605000,7,0,0,0,0,0,,,,,,,,,,,174,8713783848449,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,18,,nan,0
Or. gemeng,S mix toegev,13 oriëntal,Floral Connection,TESCO ,False,geen_daghandel,op afroep,0,2025-02-05,,4555,8290.1005859375,259707,2024-11-12,65815,109035,3,13,40,3,23,4555,911,999,5,1.8200000524520874,0.0,0.0,0.0,2025-02-05,14:00:00,Af tuin,in aangeleverde koker (sticker op achterkant koker),nee,nee,ja,,,,,,0,,,A,,231,,0.0,0.0,nan,0,0,4,Bianc,0,,0.0,12:06:49.045000,6,0,0,0,0,0,,,,,,,,,,,848,8714231208761,0.0,0.0,0,0,,0.0,0,5 or + 5 az per doos,848,0,0,0,0,,0,0,0,0,,,,0,,nan,0.0,1,,,,nan,,,0,0,,0,0,1,,nan,0
Lily Looks - Gemengd,S mix toegev,13 oriëntal,Floral Connection,TESCO ,False,geen_daghandel,op afroep,0,2025-02-05,,4555,8290.1005859375,259708,2024-11-12,65815,102402,3,13,40,3,23,4555,911,999,5,1.8200000524520874,0.0,0.0,0.0,2025-02-05,14:00:00,Af tuin,in aangeleverde koker (sticker op achterkant koker),nee,nee,ja,,,,,,0,,,A,,231,,0.0,nan,nan,0,0,4,Bianc,0,,0.0,12:07:24.457000,6,0,0,0,0,0,,,,,,,,,,,847,8714231208761,nan,nan,0,0,,nan,0,5 or + 5 az per doos,848,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,,nan,0
Lily Looks - Gemengd,T. Mix 9,sixpack aziaat,Hamiplant BV,V-Markt,False,geen_daghandel,op afroep,0,2025-04-25,,434,1297.6600341796875,259816,2024-11-19,50283,102402,7,9,12,1,11,434,434,999,1,2.990000009536743,0.0,0.0,0.0,2025-04-25,10:00:00,BOX NLD,Let op: 6 kleuren per laag,,,ja,,,,,,0,,,N,Eigen vervoer,229,,0.0,nan,nan,0,0,4,Henny,0,,0.0,08:16:28.714000,3,0,0,0,0,0,,,,,,,,,,,229,8714231208747,nan,nan,0,0,,nan,0,2 geel; 2 rood; 2 wit; 2 nugget; 3 oranje; 3 roze,229,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,72,DE,nan,0
Lily Looks - Gemengd,T. Mix 9,sixpack aziaat,Keelings Flowers Ltd.,ALDI,False,geen_daghandel,op afroep,0,2025-05-14,,8036,24027.640625,259853,2024-11-21,42434,102402,7,9,12,1,11,8036,8036,999,1,2.990000009536743,0.0,0.0,0.0,2025-05-14,10:00:00,TUIN,,nee,nee,ja,,,,,,0,,,N,Eigen vervoer,229,,0.0,0.0,nan,0,0,4,Bianc,0,,0.0,08:35:58.081000,3,0,0,0,0,0,,,,,,,,,,,229,8713783479070,0.0,0.0,0,0,,0.0,0,,229,0,0,0,0,,0,0,0,0,,,,0,,nan,0.0,1,,,,nan,,,0,0,,0,0,4,IE,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-02-05,,2967,9939.4501953125,259945,2024-11-22,66144,109035,27,19,50,4,23,2967,43,999,69,3.3499999046325684,43.0,86.0,nan,2025-02-05,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,nan,nan,nan,0,0,2,L,0,,nan,10:45:36.906000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-07-30,,2967,9939.4501953125,259967,2024-11-22,66144,109035,27,19,50,4,23,2967,2967,999,1,3.3499999046325684,43.0,86.0,0.0,2025-07-30,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,11:02:07.403000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-02-12,,5934,19878.900390625,259946,2024-11-22,66144,109035,27,19,50,4,23,5934,5934,999,1,3.3499999046325684,86.0,172.0,0.0,2025-02-12,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,10:46:00.859000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-02-26,,2967,9939.4501953125,259948,2024-11-22,66144,109035,27,19,50,4,23,2967,2967,999,1,3.3499999046325684,43.0,86.0,0.0,2025-02-26,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,10:46:43.860000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-03-24,,5934,19878.900390625,259949,2024-11-22,66144,109035,27,19,50,4,23,5934,86,999,69,3.3499999046325684,86.0,172.0,nan,2025-03-24,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,nan,nan,nan,0,0,2,L,0,,nan,10:46:55.796000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-03-25,,5934,19878.900390625,259950,2024-11-22,66144,109035,27,19,50,4,23,5934,86,999,69,3.3499999046325684,86.0,172.0,nan,2025-03-25,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,nan,nan,nan,0,0,2,L,0,,0.0,10:47:24.430000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-04-02,,2967,9939.4501953125,259951,2024-11-22,66144,109035,27,19,50,4,23,2967,2967,999,1,3.3499999046325684,43.0,86.0,0.0,2025-04-02,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,10:47:35.409000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-04-09,,2967,9939.4501953125,259952,2024-11-22,66144,109035,27,19,50,4,23,2967,2967,999,1,3.3499999046325684,43.0,86.0,0.0,2025-04-09,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,10:53:59.931000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-04-16,,5934,19878.900390625,259953,2024-11-22,66144,109035,27,19,50,4,23,5934,5934,999,1,3.3499999046325684,86.0,172.0,0.0,2025-04-16,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,10:54:24.581000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-04-23,,5934,19878.900390625,259954,2024-11-22,66144,109035,27,19,50,4,23,5934,5934,999,1,3.3499999046325684,86.0,172.0,0.0,2025-04-23,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,10:55:01.084000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-04-30,,5934,19878.900390625,259955,2024-11-22,66144,109035,27,19,50,4,23,5934,5934,999,1,3.3499999046325684,86.0,172.0,0.0,2025-04-30,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,10:56:06.422000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-05-07,,5934,19878.900390625,259956,2024-11-22,66144,109035,27,19,50,4,23,5934,5934,999,1,3.3499999046325684,86.0,172.0,0.0,2025-05-07,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,10:56:17.218000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-05-14,,2967,9939.4501953125,259957,2024-11-22,66144,109035,27,19,50,4,23,2967,2967,999,1,3.3499999046325684,43.0,86.0,0.0,2025-05-14,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,10:57:53.329000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-05-21,,2967,9939.4501953125,259958,2024-11-22,66144,109035,27,19,50,4,23,2967,2967,999,1,3.3499999046325684,43.0,86.0,0.0,2025-05-21,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,10:58:21.133000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-05-28,,2967,9939.4501953125,259959,2024-11-22,66144,109035,27,19,50,4,23,2967,2967,999,1,3.3499999046325684,43.0,86.0,0.0,2025-05-28,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,10:58:26.201000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-06-04,,5934,19878.900390625,259960,2024-11-22,66144,109035,27,19,50,4,23,5934,5934,999,1,3.3499999046325684,86.0,172.0,0.0,2025-06-04,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,10:58:43.894000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-06-11,,2967,9939.4501953125,259961,2024-11-22,66144,109035,27,19,50,4,23,2967,2967,999,1,3.3499999046325684,43.0,86.0,0.0,2025-06-11,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,10:59:13.770000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-06-25,,2967,9939.4501953125,259962,2024-11-22,66144,109035,27,19,50,4,23,2967,2967,999,1,3.3499999046325684,43.0,86.0,0.0,2025-06-25,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,10:59:34.354000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-07-02,,5934,19878.900390625,259963,2024-11-22,66144,109035,27,19,50,4,23,5934,5934,999,1,3.3499999046325684,86.0,172.0,0.0,2025-07-02,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,11:00:12.476000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-07-09,,8901,29818.349609375,259964,2024-11-22,66144,109035,27,19,50,4,23,8901,8901,999,1,3.3499999046325684,129.0,258.0,0.0,2025-07-09,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,11:00:31.426000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
Or. gemeng,Oriental 19 mix,19 oriëntal,Greeenplus/Kinomi,TESCO ,False,geen_daghandel,op afroep,0,2025-07-16,,2967,9939.4501953125,259965,2024-11-22,66144,109035,27,19,50,4,23,2967,2967,999,1,3.3499999046325684,43.0,86.0,0.0,2025-07-16,10:00:00,BOX Aalsm.,,,19 (K68)Bl,Nee,,,,,,0,,,A,Eigen vervoer,35,,0.0,nan,nan,0,0,2,L,0,,0.0,11:01:20.009000,10,0,0,0,0,0,,,,,,,,,,,35,8714231208754,nan,nan,0,0,,nan,0,,0,0,0,0,0,,0,0,0,0,,,,0,,nan,nan,1,,,,nan,,18:00:00,0,0,,0,0,1,GB,nan,0
